"id_nf","produto_id","pedido_id","quantidade","valor_unitario","valor_total","estado","frete"
"21463","25562","11248","2","320","640","BR-RS","128"
"21464","13906","11565","6","340","2040","BR-RN","408"
"21465","51314","12484","1","410","410","BR-MG","82"
"21466","82257","12596","1","1600","1600","BR-RS","320"
"21467","6769","12949","6","220","1320","BR-PA","264"
"21468","75557","13503","2","90","180","BR-RS","36"
"21469","33348","15894","4","160","640","BR-PA","128"
"21470","64127","16038","5","590","2950","BR-DF","590"
"21471","82257","16279","3","1600","4800","BR-PI","960"
"21472","48872","16964","5","120","600","BR-RO","120"
"21473","53458","17362","2","450","900","BR-SC","180"
"21474","4853","18043","5","100","500","BR-MS","100"
"21475","100481","18955","4","410","1640","BR-AL","328"
"21476","43888","20957","3","190","570","BR-MS","114"
"21477","47682","21021","5","430","2150","BR-PI","430"
"21478","66539","22379","4","399","1596","BR-SP","319"
"21479","91498","23154","6","130","780","BR-PB","156"
"21480","72621","24132","5","179","895","BR-PR","179"
"21481","86302","24488","3","139","417","BR-RN","83"
"21482","24159","24999","1","270","270","BR-PE","54"
"21483","44207","26185","2","290","580","BR-GO","116"
"21484","29650","26334","5","120","600","BR-MG","120"
"21485","57696","26527","2","410","820","BR-PA","164"
"21486","33976","26545","2","120","240","BR-MA","48"
"21487","37794","27421","4","105","420","BR-MA","84"
"21488","41189","27877","6","160","960","BR-BA","192"
"21489","31651","28436","1","180","180","BR-TO","36"
"21490","36306","28876","6","390","2340","BR-CE","468"
"21491","40082","30208","3","315","945","BR-MA","189"
"21492","13705","30262","1","180","180","BR-PI","36"
"21493","32126","30525","5","210","1050","BR-AC","210"
"21494","5995","30578","5","398","1990","BR-PR","398"
"21495","71946","31597","1","290","290","BR-RS","58"
"21496","84176","31724","3","310","930","BR-PE","186"
"21497","77558","32474","4","790","3160","BR-ES","632"
"21498","27546","32766","6","336","2016","BR-SE","403"
"21499","6769","33151","4","220","880","BR-ES","176"
"21500","6699","33641","4","320","1280","BR-RR","256"
"21501","100932","34280","2","3900","7800","BR-AM","1560"
"21502","47475","34286","2","490","980","BR-PE","196"
"21503","38723","34373","4","80","320","BR-AC","64"
"21504","46573","34392","6","350","2100","BR-SP","420"
"21505","87711","35125","3","140","420","BR-PR","84"
"21506","84176","35304","4","310","1240","BR-ES","248"
"21507","11218","35389","3","250","750","BR-BA","150"
"21508","36195","35441","3","110","330","BR-SE","66"
"21509","17395","35906","3","1400","4200","BR-SC","840"
"21510","95805","36101","6","100","600","BR-DF","120"
"21511","87711","36480","4","140","560","BR-RJ","112"
"21512","7729","38464","1","360","360","BR-MS","72"
"21513","86845","38686","6","110","660","BR-PI","132"
"21514","7871","39150","1","420","420","BR-AP","84"
"21515","83009","39199","2","280","560","BR-DF","112"
"21516","30211","39214","6","380","2280","BR-RR","456"
"21517","74506","39352","3","420","1260","BR-RR","252"
"21518","11736","39694","3","740","2220","BR-AC","444"
"21519","31651","39769","6","180","1080","BR-TO","216"
"21520","33976","41642","5","120","600","BR-AP","120"
"21521","81822","41984","6","390","2340","BR-AM","468"
"21522","14836","42108","2","1100","2200","BR-GO","440"
"21523","32126","42212","6","210","1260","BR-PA","252"
"21524","86302","42285","4","139","556","BR-PI","111"
"21525","4307","42646","5","6175","30875","BR-AC","6175"
"21526","41262","45459","1","390","390","BR-GO","78"
"21527","6742","45804","2","850","1700","BR-MT","340"
"21528","21429","45935","4","390","1560","BR-ES","312"
"21529","29650","46810","5","120","600","BR-GO","120"
"21530","41518","46877","1","260","260","BR-MA","52"
"21531","67445","46907","6","320","1920","BR-BA","384"
"21532","27659","46984","1","140","140","BR-GO","28"
"21533","15470","48798","2","590","1180","BR-RS","236"
"21534","4835","51085","4","560","2240","BR-CE","448"
"21535","13472","52121","2","450","900","BR-ES","180"
"21536","58472","52584","4","150","600","BR-RO","120"
"21537","7940","52971","1","1200","1200","BR-AL","240"
"21538","6769","53048","5","220","1100","BR-AC","220"
"21539","15875","53257","2","490","980","BR-PE","196"
"21540","44379","54846","1","165","165","BR-BA","33"
"21541","10795","55061","6","300","1800","BR-SC","360"
"21542","32986","55412","5","315","1575","BR-PI","315"
"21543","18790","55886","6","890","5340","BR-PI","1068"
"21544","45878","57963","4","210","840","BR-AL","168"
"21545","47682","59933","2","430","860","BR-DF","172"
"21546","10086","60342","6","750","4500","BR-MA","900"
"21547","21429","62923","1","390","390","BR-AP","78"
"21548","62594","63182","3","300","900","BR-MT","180"
"21549","70240","63492","2","290","580","BR-AP","116"
"21550","79079","63638","5","320","1600","BR-MT","320"
"21551","83792","63910","5","390","1950","BR-AL","390"
"21552","74506","66016","1","420","420","BR-RJ","84"
"21553","29893","66642","5","420","2100","BR-RO","420"
"21554","86243","67392","6","350","2100","BR-CE","420"
"21555","6888","67877","1","350","350","BR-AM","70"
"21556","100460","68039","4","890","3560","BR-AC","712"
"21557","11218","69900","1","250","250","BR-SC","50"
"21558","23575","70732","1","210","210","BR-PR","42"
"21559","25562","72415","2","320","640","BR-RS","128"
"21560","6769","72653","6","220","1320","BR-RJ","264"
"21561","29301","72786","5","180","900","BR-DF","180"
"21562","37384","73122","5","700","3500","BR-RS","700"
"21563","16634","74812","5","480","2400","BR-AC","480"
"21564","6381","75506","6","586","3516","BR-RJ","703"
"21565","45878","75903","3","210","630","BR-RN","126"
"21566","6381","78377","5","586","2930","BR-RO","586"
"21567","50771","78605","3","340","1020","BR-AM","204"
"21568","48872","79631","6","120","720","BR-SP","144"
"21569","70673","80065","6","210","1260","BR-RN","252"
"21570","13705","80800","6","180","1080","BR-DF","216"
"21571","89100","81423","3","4200","12600","BR-MA","2520"
"21572","5292","82217","4","576","2304","BR-PI","461"
"21573","49497","83061","6","320","1920","BR-RR","384"
"21574","59337","83533","3","390","1170","BR-MT","234"
"21575","91498","84033","2","130","260","BR-SE","52"
"21576","50771","84070","2","340","680","BR-GO","136"
"21577","86302","84151","2","139","278","BR-SP","56"
"21578","23575","84487","5","210","1050","BR-SC","210"
"21579","29510","84553","2","360","720","BR-CE","144"
"21580","5995","84981","4","398","1592","BR-MG","318"
"21581","65473","85023","4","210","840","BR-MA","168"
"21582","30211","85766","6","380","2280","BR-RR","456"
"21583","55051","86271","3","760","2280","BR-MG","456"
"21584","21244","86591","6","1120","6720","BR-SC","1344"
"21585","6262","88590","2","644","1288","BR-PA","258"
"21586","86243","90497","6","350","2100","BR-ES","420"
"21587","30263","91121","1","135","135","BR-SE","27"
"21588","39368","92672","2","279","558","BR-MS","112"
"21589","64127","92905","5","590","2950","BR-SE","590"
"21590","77079","93096","4","100","400","BR-RN","80"
"21591","29893","93858","1","420","420","BR-CE","84"
"21592","98964","94253","4","280","1120","BR-AC","224"
"21593","85154","94619","5","420","2100","BR-RO","420"
"21594","68110","95078","3","790","2370","BR-GO","474"
"21595","23575","96347","6","210","1260","BR-MS","252"
"21596","57696","96489","5","410","2050","BR-GO","410"
"21597","42913","99888","6","2590","15540","BR-MS","3108"
"21598","50330","101404","6","210","1260","BR-MS","252"
"21599","43054","101437","2","320","640","BR-TO","128"
"21600","20029","101978","6","294","1764","BR-RN","353"
"21601","75557","102487","6","90","540","BR-AP","108"
"21602","18212","103058","6","120","720","BR-MG","144"
"21603","12895","104348","5","2600","13000","BR-PE","2600"
"21604","11736","105416","6","740","4440","BR-DF","888"
"21605","61071","105472","2","450","900","BR-MG","180"
"21606","86243","106145","4","350","1400","BR-RR","280"
"21607","9397","106999","2","345","690","BR-SC","138"
"21608","14420","109275","2","690","1380","BR-SE","276"
"21609","5412","109851","5","788","3940","BR-GO","788"
"21610","10086","110069","6","750","4500","BR-BA","900"
"21611","17258","111706","3","420","1260","BR-PR","252"
"21612","56380","111742","6","179","1074","BR-MG","215"
"21613","66135","113179","6","490","2940","BR-SC","588"
"21614","98640","113622","4","990","3960","BR-SC","792"
"21615","11736","113777","4","740","2960","BR-RN","592"
"21616","41262","113910","3","390","1170","BR-PA","234"
"21617","51238","115212","6","410","2460","BR-RR","492"
"21618","23575","115446","5","210","1050","BR-PR","210"
"21619","18128","117550","4","795","3180","BR-RN","636"
"21620","10086","119157","4","750","3000","BR-AP","600"
"21621","14420","119644","1","690","690","BR-AC","138"
"21622","44379","119807","2","165","330","BR-DF","66"
"21623","30263","119831","6","135","810","BR-BA","162"
"21624","30211","120006","6","380","2280","BR-AL","456"
"21625","67445","120160","5","320","1600","BR-PE","320"
"21626","91248","121188","1","45","45","BR-MA","9"
"21627","56380","121280","4","179","716","BR-CE","143"
"21628","47405","121320","6","310","1860","BR-RR","372"
"21629","79551","121859","1","290","290","BR-SC","58"
"21630","61356","121896","4","390","1560","BR-SC","312"
"21631","82257","121966","4","1600","6400","BR-ES","1280"
"21632","71190","122042","5","360","1800","BR-BA","360"
"21633","98964","125638","6","280","1680","BR-RJ","336"
"21634","86243","125976","6","350","2100","BR-CE","420"
"21635","83866","127735","2","990","1980","BR-GO","396"
"21636","42913","128563","2","2590","5180","BR-PA","1036"
"21637","8673","128980","1","490","490","BR-AP","98"
"21638","11736","129172","2","740","1480","BR-TO","296"
"21639","13705","129651","6","180","1080","BR-MG","216"
"21640","7193","131221","3","320","960","BR-MS","192"
"21641","27659","131599","2","140","280","BR-GO","56"
"21642","9397","132956","4","345","1380","BR-AM","276"
"21643","37384","133017","2","700","1400","BR-MG","280"
"21644","11218","133051","3","250","750","BR-RJ","150"
"21645","39814","134053","2","390","780","BR-AM","156"
"21646","84692","134122","3","499","1497","BR-BA","299"
"21647","81822","134140","1","390","390","BR-DF","78"
"21648","29893","134368","3","420","1260","BR-AP","252"
"21649","73692","134601","6","90","540","BR-RO","108"
"21650","21429","134935","6","390","2340","BR-AL","468"
"21651","68110","137785","6","790","4740","BR-MS","948"
"21652","31835","138765","1","399","399","BR-PI","80"
"21653","93262","138988","3","450","1350","BR-PB","270"
"21654","29301","139010","5","180","900","BR-GO","180"
"21655","33348","139151","5","160","800","BR-CE","160"
"21656","7729","139372","1","360","360","BR-ES","72"
"21657","57696","1233","1","410","410","BR-RR","82"
"21658","57696","1896","4","410","1640","BR-MG","328"
"21659","93262","2416","2","450","900","BR-RS","180"
"21660","71946","3129","1","290","290","BR-RS","58"
"21661","46573","4667","1","350","350","BR-PR","70"
"21662","87711","4857","3","140","420","BR-RO","84"
"21663","10795","5210","6","300","1800","BR-DF","360"
"21664","67445","5877","6","320","1920","BR-MT","384"
"21665","33976","7913","5","120","600","BR-SE","120"
"21666","44379","8853","5","165","825","BR-PA","165"
"21667","49026","9705","4","240","960","BR-MA","192"
"21668","100939","9757","4","310","1240","BR-GO","248"
"21669","29301","9937","1","180","180","BR-RS","36"
"21670","100484","10012","3","320","960","BR-RO","192"
"21671","18212","10805","3","120","360","BR-GO","72"
"21672","38723","12211","4","80","320","BR-ES","64"
"21673","51314","12286","1","410","410","BR-SE","82"
"21674","50478","12755","6","315","1890","BR-SP","378"
"21675","31651","13408","5","180","900","BR-RR","180"
"21676","43054","14324","6","320","1920","BR-RJ","384"
"21677","77558","15218","4","790","3160","BR-AM","632"
"21678","83792","15322","1","390","390","BR-SP","78"
"21679","68110","16755","5","790","3950","BR-AC","790"
"21680","59337","17336","5","390","1950","BR-SP","390"
"21681","44379","18402","2","165","330","BR-DF","66"
"21682","4553","18781","2","110","220","BR-AM","44"
"21683","13716","18937","1","450","450","BR-AC","90"
"21684","5412","19264","1","788","788","BR-PI","158"
"21685","100961","19298","1","480","480","BR-MS","96"
"21686","25562","19370","6","320","1920","BR-RO","384"
"21687","6381","19763","6","586","3516","BR-AL","703"
"21688","29650","20719","4","120","480","BR-MT","96"
"21689","33349","20728","2","270","540","BR-AM","108"
"21690","5567","20923","5","210","1050","BR-SP","210"
"21691","35129","21382","3","320","960","BR-RO","192"
"21692","16634","21994","4","480","1920","BR-AM","384"
"21693","13814","22047","2","550","1100","BR-AC","220"
"21694","73038","22061","3","90","270","BR-PB","54"
"21695","50478","22416","3","315","945","BR-MS","189"
"21696","71946","22985","2","290","580","BR-PA","116"
"21697","50771","25685","3","340","1020","BR-PR","204"
"21698","83009","26223","3","280","840","BR-RN","168"
"21699","36306","26861","2","390","780","BR-PB","156"
"21700","83795","27126","3","310","930","BR-PR","186"
"21701","57708","27910","5","990","4950","BR-PE","990"
"21702","7940","27935","5","1200","6000","BR-RN","1200"
"21703","9809","28027","5","260","1300","BR-DF","260"
"21704","27336","29161","1","250","250","BR-RJ","50"
"21705","86544","31239","2","50","100","BR-AL","20"
"21706","21516","32677","6","320","1920","BR-PR","384"
"21707","8707","33005","6","150","900","BR-MG","180"
"21708","12895","33333","6","2600","15600","BR-AL","3120"
"21709","9981","33524","3","4000","12000","BR-TO","2400"
"21710","12751","34094","2","400","800","BR-RN","160"
"21711","24159","34130","1","270","270","BR-SC","54"
"21712","11218","34493","2","250","500","BR-RS","100"
"21713","86845","34530","4","110","440","BR-PR","88"
"21714","77079","35096","3","100","300","BR-PA","60"
"21715","40082","35152","3","315","945","BR-AL","189"
"21716","49497","36647","1","320","320","BR-MS","64"
"21717","67445","37328","2","320","640","BR-AM","128"
"21718","27546","38690","3","336","1008","BR-MG","202"
"21719","9809","40092","4","260","1040","BR-RN","208"
"21720","35682","40355","1","250","250","BR-PA","50"
"21721","29012","41889","5","525","2625","BR-ES","525"
"21722","40508","42644","4","245","980","BR-PR","196"
"21723","84176","42659","1","310","310","BR-RO","62"
"21724","48872","42660","6","120","720","BR-AP","144"
"21725","37794","43674","6","105","630","BR-PA","126"
"21726","43054","44152","6","320","1920","BR-RN","384"
"21727","29012","44495","5","525","2625","BR-AC","525"
"21728","45695","44783","4","240","960","BR-PA","192"
"21729","82990","46948","3","450","1350","BR-MS","270"
"21730","17258","47699","5","420","2100","BR-GO","420"
"21731","75706","48230","5","100","500","BR-DF","100"
"21732","73038","48881","4","90","360","BR-RR","72"
"21733","60010","49904","6","90","540","BR-SE","108"
"21734","50771","50786","5","340","1700","BR-AM","340"
"21735","97039","50929","6","320","1920","BR-GO","384"
"21736","31835","50978","4","399","1596","BR-RO","319"
"21737","46573","51049","4","350","1400","BR-AM","280"
"21738","72621","51065","1","179","179","BR-SE","36"
"21739","83866","51098","4","990","3960","BR-ES","792"
"21740","82257","51663","2","1600","3200","BR-PR","640"
"21741","44207","52939","5","290","1450","BR-PB","290"
"21742","27546","53026","3","336","1008","BR-PI","202"
"21743","7871","53888","3","420","1260","BR-BA","252"
"21744","44207","54871","1","290","290","BR-MG","58"
"21745","4553","55766","2","110","220","BR-PR","44"
